sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,status
5.59072601,0.790900793,4.638628025,0.056716484,2.045090909,0.864261748,0.377748755,0.1814514,0.788219465,substantial
3.911784542,0.85674605,1.404628425,0.959282075,2.100593969,0.158042767,0.985013937,0.75898842,0.490219825,substantial
1.955187621,0.453438889,3.682342945,0.637864293,2.073401286,0.985381603,0.822741061,0.499321381,0.318174269,moderate
9.198729414,0.942714782,1.121146973,0.704775695,1.915414782,0.166327406,0.331797788,0.681556103,0.73518911,critical
0.020391182,0.392595036,1.623611948,0.748524889,0.374282286,0.870994286,0.927700494,0.083581702,0.175082242,moderate
8.519792511,0.727909193,4.938833854,0.739527375,2.432618629,0.56397652,0.16632177,0.822646416,0.15201696,severe
8.087673397,0.815447224,3.713992955,0.8298817,1.625771154,0.56694117,0.381005443,0.698209288,0.436407697,substantial
3.038472237,0.308263039,1.061394902,0.515484944,2.89655147,0.532106501,0.706234463,0.714789066,0.536317744,substantial
7.877814779,0.324060849,4.875614969,0.071416954,1.695631433,0.456767031,0.257921627,0.026840072,0.071034708,substantial
5.429881741,0.035724925,1.584206344,0.761791879,2.181740952,0.331722145,0.369219767,0.552635326,0.186848089,substantial
6.476632411,0.791177306,4.378895001,0.380600731,0.489501771,0.921898709,0.007905975,0.794361256,0.115419996,substantial
4.027960379,0.656784586,0.382179895,0.161727003,0.863775848,0.018803206,0.956052023,0.89504999,0.344995098,substantial
2.333068912,0.360091764,2.232162389,0.145558799,2.648139352,0.684290187,0.375761713,0.287836522,0.904638943,substantial
0.501352807,0.19724106,2.630756163,0.125884091,1.701286403,0.09288286,0.985872838,0.689098044,0.583942526,low
2.492345336,0.542194907,4.886438076,0.154693363,0.666467319,0.663922258,0.258824193,0.698504097,0.967059589,moderate
7.08345865,0.970077067,0.574922926,0.460481435,2.32274187,0.682302634,0.533506463,0.226500287,0.578638447,severe
5.475422676,0.888735239,1.073471246,0.402060952,0.748102194,0.304978047,0.004279709,0.252125628,0.474619523,substantial
0.540017248,0.590466856,3.855289925,0.542610141,0.299982873,0.451851796,0.327345543,0.059208927,0.659142309,moderate
9.891429254,0.259549956,1.603801786,0.408111452,1.090302392,0.960487042,0.952929324,0.435153145,0.970651674,severe
9.923781924,0.472736039,3.7944857,0.770615714,2.07480569,0.239970151,0.073222339,0.436607307,0.508391083,severe
0.239673173,0.280754424,3.075572392,0.801895422,0.238696245,0.472292756,0.060850671,0.02856721,0.035421752,moderate
5.410350167,0.319141304,3.632375699,0.321612864,2.877922247,0.255632302,0.707041278,0.376158102,0.252080879,substantial
6.99920776,0.555934742,4.670744222,0.074976576,2.125051879,0.438630867,0.045591948,0.605525987,0.722890137,substantial
1.033069562,0.098684983,2.335969698,0.969382966,1.707723097,0.907000899,0.077274126,0.27672362,0.604376271,substantial
1.819400228,0.094793159,0.865753286,0.249869396,0.851105495,0.00191629,0.520357012,0.197308551,0.773102207,substantial
2.212133597,0.689750856,2.419378451,0.172561094,1.153309569,0.733948819,0.130520329,0.82494593,0.887568383,substantial
5.920487155,0.442067628,2.769910053,0.000746849,2.960683302,0.874408298,0.505889561,0.236580415,0.326403094,substantial
6.060031043,0.860404236,1.48529785,0.615598885,2.543194097,0.277127034,0.231411385,0.479992553,0.129606269,substantial
7.059599278,0.29777308,1.297251245,0.014137699,2.111359914,0.242843855,0.787476638,0.309986161,0.487661664,substantial
9.065853716,0.272924812,3.02505297,0.146003239,1.270338044,0.462984863,0.595627455,0.057920956,0.510259884,substantial
1.833312828,0.560901252,1.965803785,0.336218256,2.429337457,0.307270868,0.619252884,0.436003305,0.129329725,moderate
5.138801466,0.864922849,2.078140723,0.038814592,2.254117687,0.16059824,0.014458333,0.503785802,0.790811792,substantial
8.122700531,0.138374761,0.40335731,0.404312406,1.278981123,0.300103464,0.544675136,0.695771846,0.129096454,severe
0.939361989,0.730009014,3.641109517,0.940951612,1.895755573,0.150382095,0.47351885,0.858557581,0.670019215,moderate
0.588370026,0.464500962,4.243953245,0.72395136,1.642977664,0.457044564,0.17226034,0.903047766,0.944862852,moderate
7.776140041,0.546063496,3.432548439,0.711373387,1.561932095,0.059646942,0.348452531,0.36104415,0.679982551,substantial
5.0250883,0.468025718,4.445652914,0.278076556,2.813588782,0.624893954,0.071837228,0.827539205,0.671872103,substantial
0.302735498,0.304640504,0.374834505,0.074525462,2.786766793,0.237037335,0.43948407,0.72909834,0.71357484,substantial
6.51514592,0.366657215,3.187600184,0.674851644,0.750794014,0.075666665,0.636110945,0.791499947,0.371756258,substantial
4.004690784,0.612073841,2.364007363,0.622966054,0.809855135,0.67100995,0.362256093,0.115407669,0.235911338,substantial
9.41822346,0.973808171,3.384344654,0.28623171,1.710999751,0.565993334,0.825915309,0.51814915,0.282758939,substantial
6.722497328,0.42294281,3.285509782,0.899140309,1.998925943,0.655060779,0.704231373,0.80905573,0.355623074,substantial
3.909479341,0.830323352,3.833064415,0.841936276,2.282137263,0.74351998,0.78082316,0.558360366,0.802266583,substantial
0.03207965,0.804903498,3.73112619,0.298906482,0.994010407,0.925857465,0.294785078,0.063065664,0.787720572,moderate
9.56049888,0.154460855,3.62490076,0.984296307,2.665196787,0.301358608,0.352755033,0.125948284,0.972289878,severe
6.359446917,0.45671399,4.732653644,0.342676509,1.32135525,0.648903009,0.269225792,0.59020155,0.485535377,substantial
0.58531219,0.727654466,1.917823582,0.808331628,1.454524405,0.961333791,0.677965892,0.169830903,0.753436659,moderate
6.040133228,0.279107518,2.283093917,0.747923613,0.318418492,0.802609324,0.654540132,0.063647698,0.263818358,substantial
3.353722487,0.620880143,2.798555037,0.007572106,0.832071041,0.937831379,0.99704485,0.680505908,0.232480131,moderate
5.343339901,0.067866102,0.708858845,0.228691092,0.673866561,0.320500621,0.978868498,0.66204938,0.299637786,substantial
8.541192935,0.494294004,0.171318346,0.24887853,1.11637028,0.065433954,0.637571374,0.469774546,0.848733885,severe
6.322999854,0.075650705,3.194473382,0.976409717,2.32350703,0.011102738,0.597169818,0.157579062,0.526178456,substantial
3.826647866,0.546469318,4.938605056,0.314699248,2.00653703,0.458827592,0.478270268,0.904476025,0.681632019,moderate
3.396528692,0.273486852,2.546872249,0.822878156,2.704213839,0.630913397,0.446941185,0.958363667,0.993395069,substantial
9.808921417,0.38005983,0.550040631,0.706757575,2.235313933,0.591691842,0.803600917,0.546209192,0.178417448,critical
7.302659813,0.886803933,1.61134351,0.363691753,2.443500965,0.599136436,0.053156414,0.656676405,0.176947136,severe
4.313822588,0.381967511,2.474492347,0.538251516,1.664526868,0.990013552,0.812535752,0.99154055,0.888902349,substantial
8.540736872,0.256730096,3.561369497,0.476816245,1.092842941,0.480596448,0.292997885,0.618940371,0.017677366,severe
8.853404299,0.494993147,2.172230543,0.722076764,1.829715324,0.408273071,0.002857683,0.411120865,0.576439416,critical
7.830092263,0.576301435,0.460721917,0.162734787,1.862184448,0.425261254,0.906547101,0.291708144,0.174136953,substantial
5.462876773,0.634651555,1.610528253,0.943859458,2.61419959,0.399238159,0.311603036,0.383492077,0.407634774,severe
3.664643212,0.576478952,1.625312306,0.672097923,2.263892729,0.184691275,0.191366971,0.299510244,0.629991073,substantial
6.47922237,0.329909997,2.228430605,0.279809478,2.602311604,0.697767739,0.699723659,0.339436431,0.006561406,substantial
1.577542255,0.111222932,1.76302357,0.538402272,0.767232873,0.985410931,0.542243955,0.7601592,0.942626875,substantial
9.884592369,0.264365651,1.587617988,0.727770179,0.127725739,0.677594408,0.232267663,0.81587171,0.063224705,critical
2.976849638,0.635167477,4.425626043,0.202399881,0.95677478,0.92368408,0.526129504,0.694072305,0.041585173,moderate
7.772762532,0.89666356,1.241287893,0.087304887,2.301238157,0.616659679,0.580292214,0.791689797,0.212268618,severe
2.108130223,0.116331743,3.143499197,0.556732701,0.587365978,0.480834543,0.893331152,0.632930953,0.473544366,moderate
6.45003,0.329408523,3.180478904,0.459674998,1.816179146,0.982768426,0.686409937,0.702175707,0.958423319,substantial
2.554473124,0.675955397,2.969536565,0.573508719,0.063598863,0.847089589,0.476215396,0.082223384,0.297147441,moderate
6.419380832,0.433468314,3.294859917,0.234786971,1.066989896,0.814697964,0.91211597,0.21196195,0.28819364,substantial
7.566959401,0.042306874,1.50530676,0.479368312,0.511574513,0.97265948,0.278110355,0.926590806,0.044725933,severe
1.92310706,0.050377873,2.992802129,0.435874602,0.51615813,0.25065943,0.826104932,0.360212847,0.89872525,moderate
9.812550493,0.449809318,1.281200058,0.326894284,0.575928982,0.659864238,0.731260851,0.89256148,0.507436421,severe
7.698147494,0.709967768,2.379085744,0.607761231,0.007190007,0.569516949,0.158395257,0.097051513,0.72550437,severe
8.151643245,0.784402779,1.163911061,0.749612176,2.715020528,0.868857321,0.544246574,0.320319947,0.329391297,critical
0.544004865,0.9224418,0.629509633,0.186417601,2.62209747,0.343800266,0.224996122,0.662419758,0.564888617,substantial
9.401194361,0.750940095,3.42252657,0.29347461,1.82534014,0.126540009,0.170610474,0.925293052,0.12002676,severe
7.215743902,0.815788921,0.026613194,0.546253555,2.792573695,0.254496165,0.652777886,0.443526161,0.968074284,severe
9.303625727,0.077536512,4.490750162,0.293225219,0.987286913,0.698151436,0.983135582,0.039456984,0.311730084,substantial
4.99457267,0.891162514,0.846254054,0.602595114,1.124501826,0.608235719,0.754085739,0.77987219,0.489246216,substantial
2.68237208,0.725107366,1.429270165,0.275026342,2.399561993,0.204434665,0.814127763,0.814860842,0.435419951,substantial
9.657037854,0.19066815,4.294826529,0.284347439,1.128293482,0.487012057,0.699680099,0.669468824,0.371831772,substantial
2.160885041,0.899998238,1.400274843,0.758836444,1.870017264,0.470039908,0.642963823,0.126461097,0.30219411,substantial
6.137927605,0.245296887,2.240566603,0.455249553,1.735635103,0.946658469,0.749234862,0.109928139,0.462804681,substantial
5.414137358,0.070872719,1.260796853,0.654165027,0.926915121,0.631464814,0.952681466,0.395407374,0.279231796,substantial
4.993125398,0.041509964,0.214006322,0.858500115,0.14270026,0.362901662,0.789246977,0.353302414,0.07370954,substantial
6.013325223,0.068044982,1.399408304,0.272623849,2.199947773,0.116626759,0.823914552,0.910090249,0.391641645,substantial
8.03099143,0.132267164,3.896388142,0.821356989,2.002284162,0.766508737,0.496064453,0.831380261,0.72509369,severe
5.459901905,0.536427064,1.817442315,0.178260976,0.32093188,0.961562915,0.637768882,0.117113196,0.580985363,substantial
3.992477163,0.93755196,1.639824116,0.34078771,2.761015464,0.420037495,0.011691168,0.124452364,0.548634821,substantial
3.586899191,0.158157845,2.943317564,0.827945261,2.352951591,0.322644722,0.371993796,0.034473958,0.468993279,substantial
0.048521824,0.865515062,2.804874248,0.98185738,0.559820868,0.582741956,0.926462302,0.344181065,0.85872843,low
1.909348393,0.826973761,3.838866778,0.541477608,1.417602773,0.831840747,0.009471896,0.775220582,0.731810726,substantial
9.12134598,0.875119627,3.409337607,0.431667293,2.283781889,0.764283989,0.883000421,0.329887044,0.251322166,substantial
9.74376027,0.956501107,2.089211115,0.896281857,0.717148971,0.055949251,0.673095959,0.522632761,0.129891554,severe
6.006151382,0.108200585,2.280114611,0.832037307,1.867443905,0.963996188,0.307058325,0.211845001,0.53380455,severe
6.817530184,0.106949943,3.322741651,0.882109243,1.90578589,0.865678454,0.991011992,0.984767527,0.708800052,substantial
6.769588775,0.116369043,0.056623304,0.690070023,1.06239251,0.557717772,0.37451792,0.285941805,0.939025196,severe
5.934905103,0.176594796,1.461704706,0.206713136,2.949034211,0.1921604,0.852318185,0.9047745,0.514255096,substantial
5.048450497,0.581778025,4.694262053,0.865751074,1.771321944,0.450244564,0.936980499,0.021530049,0.353202717,substantial
7.542117702,0.571973731,4.146481648,0.86925979,1.715582703,0.953166838,0.621443644,0.59283655,0.886449212,substantial
7.85419429,0.902221562,1.203315052,0.134722707,2.215907701,0.044221948,0.936584356,0.612959178,0.550957243,substantial
2.452700552,0.906647139,2.850826654,0.924746682,0.216480548,0.365811642,0.921121018,0.896630438,0.164995993,moderate
4.251933271,0.301244493,4.986961241,0.147781015,0.616169692,0.189608532,0.111024461,0.442233419,0.510936993,substantial
0.1436713,0.318539781,3.303922111,0.889693225,1.838373627,0.729641515,0.736736035,0.017709504,0.260403226,moderate
4.399432793,0.884278267,1.787333247,0.763696196,1.819634665,0.469510047,0.58820374,0.919971629,0.911216539,substantial
3.717276751,0.823274058,0.392451331,0.94114632,2.934659601,0.707531396,0.685894884,0.053353236,0.222821358,substantial
8.992775032,0.563888046,4.40536397,0.988318265,0.267523431,0.546069998,0.21882048,0.042192013,0.728151486,substantial
4.527535409,0.626608128,0.736715523,0.708780277,1.422586737,0.670890181,0.621283466,0.733256521,0.687074986,substantial
3.305893318,0.361599977,0.428002066,0.3208095,1.497934108,0.30956456,0.658805606,0.396097514,0.519418185,substantial
9.56515362,0.06323603,3.026630977,0.942262532,1.263107023,0.812330881,0.223208164,0.213960542,0.505644951,critical
8.996092169,0.124300659,1.245776677,0.674286865,2.948011735,0.562525294,0.187941924,0.461648499,0.642372654,critical
1.176005322,0.195256454,0.905087999,0.840608716,1.087450706,0.065180724,0.109636693,0.884636895,0.861556583,substantial
9.877764984,0.563211734,0.055355299,0.611795865,1.273594382,0.977700717,0.428894211,0.886295418,0.345828622,critical
0.462923486,0.566870774,4.350960565,0.803479251,1.547953522,0.34996636,0.38247436,0.367380143,0.932021223,moderate
7.463243281,0.197349114,0.283860468,0.868827013,0.426131815,0.882440706,0.562721027,0.412463302,0.427109051,severe
9.322404179,0.671590777,3.849471431,0.932341174,2.235300872,0.851290085,0.426913695,0.316440364,0.566340104,severe
3.052193099,0.888928927,1.471764009,0.385489174,2.828697588,0.625835669,0.400589421,0.380640587,0.738422481,substantial
1.71364971,0.372614938,0.240450459,0.890783403,1.513423099,0.174401596,0.348000199,0.975347043,0.623903051,substantial
7.293864189,0.694320136,0.906361801,0.139023834,0.311332294,0.314938563,0.694551875,0.856265565,0.494870511,substantial
2.094161984,0.439921088,4.636730936,0.563692234,2.659526821,0.574188863,0.912227245,0.892694465,0.269518819,moderate
1.138366114,0.696737809,0.434518032,0.30572981,1.835984538,0.940735048,0.557387785,0.86795287,0.311090601,substantial
2.795327015,0.926205455,4.015624119,0.305020971,1.670443717,0.679750128,0.88440549,0.734159348,0.321071264,moderate
4.13928578,0.902097054,1.488208991,0.888928347,2.357823352,0.832835728,0.661845782,0.708207294,0.500247777,substantial
3.107784192,0.650012565,1.318235523,0.526614144,0.168511254,0.657360226,0.938910057,0.420910435,0.499411323,substantial
4.665265445,0.238981924,2.277193358,0.120441766,0.950754564,0.117248089,0.827535888,0.518657835,0.047446679,substantial
9.794563281,0.67482941,2.770743172,0.532771004,2.074925202,0.686104589,0.557974427,0.784279772,0.494465189,severe
4.857709105,0.322369852,3.377714493,0.134169187,2.790720453,0.12636618,0.611818363,0.431119499,0.721101503,substantial
9.579711777,0.371765557,1.344129634,0.21841006,0.278357847,0.641217952,0.618151329,0.985871537,0.999803073,severe
3.125805239,0.358400826,3.511994457,0.479731095,1.675844446,0.596879095,0.089405878,0.555611648,0.834601604,substantial
6.76574177,0.351775996,4.484442945,0.546955189,1.762996211,0.588091475,0.785850019,0.876252511,0.228284804,substantial
8.840702825,0.776671636,1.385140519,0.712081013,0.375549509,0.316630813,0.647197545,0.577952449,0.874390678,severe
8.165117406,0.955027807,0.057235941,0.171742553,2.022948604,0.235908981,0.366635547,0.813335916,0.848168768,severe
7.43072362,0.266907708,0.494912734,0.155635982,1.860678137,0.375164646,0.469944084,0.254243356,0.654940423,severe
5.997295701,0.264544248,4.659403134,0.085418032,1.949480679,0.049214949,0.798676584,0.221432248,0.136761712,moderate
0.440471047,0.110694494,1.952149525,0.222516788,1.855821787,0.774974143,0.973325809,0.224138644,0.207097958,moderate
8.669400784,0.441997605,4.200265042,0.993004106,0.75215731,0.900536691,0.374161659,0.41671499,0.581400385,severe
7.850786146,0.163054793,4.691389216,0.93155227,2.505366702,0.715194149,0.254611416,0.395528032,0.259780366,severe
3.124402019,0.590352371,1.768687758,0.316773491,2.490281158,0.871327755,0.483452581,0.606203029,0.728735949,substantial
1.437529546,0.773400401,2.491112481,0.950435573,2.544481634,0.23652272,0.037618857,0.532974519,0.896779032,substantial
4.138800156,0.856190013,2.580589844,0.675864171,1.203832514,0.22817584,0.443645732,0.401227054,0.195654422,substantial
8.097794168,0.89713191,3.022969404,0.043098576,2.389740787,0.641998264,0.476254487,0.443418552,0.694305121,substantial
8.218567838,0.321312965,4.073289541,0.016979667,1.215596962,0.555258463,0.17505084,0.244929483,0.267503503,substantial
1.442620327,0.750560767,2.877585523,0.84397311,1.992676195,0.683551711,0.461664981,0.928352774,0.61808358,substantial
7.151373009,0.396265248,1.102512526,0.012145718,1.641049149,0.937067838,0.782570334,0.216525885,0.321841338,substantial
6.308766573,0.654013775,2.660726495,0.06354093,0.855956188,0.00900135,0.465349578,0.291088157,0.645007213,substantial
6.050247631,0.74928993,4.679759333,0.52772289,1.552624844,0.531000907,0.999192903,0.995577682,0.019839138,substantial
6.227401068,0.342241823,2.593153164,0.976420918,1.810361324,0.295062132,0.542048241,0.734883501,0.27552211,substantial
2.495420303,0.493810725,4.056323131,0.055010714,1.345812736,0.991861876,0.670495902,0.915977422,0.459262806,moderate
8.701017067,0.7458075,1.963730918,0.315061009,0.250021036,0.254658979,0.344766009,0.903058378,0.859403347,severe
4.58813446,0.436345699,0.6979811,0.569984212,2.05682583,0.901949202,0.861034986,0.965864323,0.814050614,substantial
1.18691158,0.000100268,2.130944225,0.770019932,2.638981598,0.554374103,0.516481995,0.600239805,0.670807424,substantial
1.003198993,0.11452402,4.650206287,0.124117935,2.576040576,0.27609155,0.35539078,0.186224562,0.605086734,low
3.114173527,0.918933626,4.500021506,0.929458428,2.728391174,0.102207672,0.955805315,0.596019204,0.506559806,moderate
8.127688926,0.990400355,2.874876149,0.239285509,0.114659022,0.636149958,0.799404524,0.910478044,0.74657727,substantial
3.246632899,0.55404745,4.283901183,0.87250638,0.361126996,0.091748151,0.239755615,0.40561334,0.200031692,moderate
0.505245523,0.259972301,1.430977046,0.796998319,2.600615218,0.262906078,0.259665463,0.922501403,0.374632617,substantial
1.159470613,0.496506421,3.402427942,0.070950657,2.319058306,0.986959697,0.602222849,0.675237531,0.97735691,moderate
1.348168662,0.334615186,0.054429207,0.287960387,1.362601672,0.994577225,0.389842823,0.912709627,0.703240138,substantial
7.918676159,0.636300985,3.04983251,0.182632287,2.960933444,0.443039706,0.689352288,0.21114659,0.489385612,substantial
4.460987776,0.961934137,3.64255374,0.621741901,0.639076797,0.687781011,0.176502077,0.177068908,0.050830763,substantial
4.386807125,0.316692109,3.250092657,0.852896643,2.324587807,0.697071999,0.434519261,0.811706411,0.824995483,substantial
6.422882133,0.040539752,2.459960408,0.608671408,2.085108834,0.962941822,0.917381725,0.954797804,0.460014191,substantial
1.429809673,0.864207361,2.986614909,0.410046096,0.707856149,0.507539881,0.153342999,0.4871214,0.487384588,moderate
0.054686541,0.387545325,4.534397685,0.018820053,2.625130486,0.613196071,0.111896319,0.18906104,0.005568433,low
7.029422028,0.689979007,2.120032666,0.836016899,2.266171039,0.97175556,0.564397186,0.671008747,0.618441525,severe
4.769722046,0.809462962,4.948793783,0.482467116,0.355040243,0.18275264,0.612243984,0.099996259,0.209617609,moderate
3.351271169,0.889316727,1.00825019,0.841104606,1.17008568,0.277106573,0.67791377,0.208271274,0.886735659,substantial
1.476182301,0.452868511,4.954560635,0.846489122,2.561066083,0.69964926,0.943846284,0.812055804,0.481244612,moderate
6.796232946,0.07637307,0.990674106,0.629778434,0.581408496,0.886931059,0.206118825,0.934211935,0.880981575,severe
3.065686631,0.426658732,3.959417448,0.114539178,1.250384983,0.8215385,0.641697281,0.700551595,0.01558779,moderate
1.140611082,0.483304577,2.617007387,0.148025211,1.195607098,0.28618155,0.546706613,0.997603468,0.399353677,moderate
5.772239907,0.937829873,4.066789556,0.809861068,1.200327162,0.292692716,0.778512786,0.368148551,0.893825866,substantial
6.011158463,0.504896883,3.302875008,0.397407728,2.671395259,0.381732952,0.758485664,0.373918179,0.92889543,substantial
9.605719463,0.682980472,2.604182892,0.293296361,1.210031644,0.369747798,0.741067566,0.497923083,0.827075614,severe
7.59819103,0.103998688,0.799384,0.384150956,0.007421731,0.227150149,0.528811425,0.699074262,0.064924383,severe
0.355388305,0.847643185,1.137520442,0.418481621,2.430724976,0.523086575,0.566321982,0.762936021,0.523191359,moderate
7.813117709,0.942399923,2.594744554,0.996778675,0.304038662,0.920085205,0.250833774,0.210109428,0.852099238,severe
2.337161587,0.974652085,0.465461056,0.5011547,0.463105024,0.194949293,0.945420495,0.104086136,0.441449421,moderate
5.031720026,0.939067478,2.034464293,0.09558313,2.167979597,0.469665313,0.403377474,0.163930212,0.327230052,substantial
6.373421138,0.289580492,1.594666217,0.489476193,0.47495351,0.10833563,0.882133651,0.890989454,0.002507345,substantial
4.004400196,0.523581889,0.961152321,0.065613257,0.051831607,0.583335625,0.578983314,0.589699571,0.099645492,substantial
9.665343227,0.119418895,0.423142051,0.915576532,2.000806924,0.276312874,0.854322077,0.017866398,0.668987359,critical
0.241132051,0.587197965,3.824190248,0.980781376,0.93780785,0.13062841,0.358260234,0.876999893,0.782153438,moderate
9.013575913,0.342224733,0.094953128,0.563959002,0.371853481,0.368856039,0.901159476,0.441034165,0.493997766,severe
7.350617448,0.478575192,4.369203765,0.054293822,2.550417555,0.502323854,0.253023715,0.010952315,0.689996545,substantial
4.336618097,0.096056959,4.724984151,0.668851151,2.733588801,0.099799367,0.69038232,0.156272354,0.670179115,substantial
5.028890906,0.964072068,4.331174326,0.001161405,1.70109408,0.642280314,0.851976142,0.318961029,0.119799718,moderate
7.795433872,0.025738723,3.265074014,0.528059429,1.853168442,0.400883401,0.876456505,0.24468031,0.083992811,substantial
7.858360411,0.57779321,2.278289238,0.840626312,0.346837824,0.760986603,0.648809818,0.614049758,0.996734115,severe
4.940389736,0.16459997,3.00962897,0.83800191,2.2539482,0.005074394,0.242274527,0.373418522,0.94125216,substantial
8.034167384,0.0872834,1.619951116,0.257716371,1.916350674,0.412133406,0.114502544,0.981931987,0.042814825,severe
2.939062419,0.347781211,2.626344318,0.123347834,1.805826247,0.463763567,0.58452106,0.344492718,0.999203178,substantial
6.349273781,0.597609108,4.791704437,0.990118094,2.011456765,0.078311713,0.930643254,0.204293319,0.012175725,substantial
1.248072246,0.873293544,0.935142945,0.934723156,0.714132898,0.119175429,0.449112464,0.598465029,0.48067321,substantial
7.963080155,0.019004421,2.559854958,0.376150769,1.856358026,0.511685152,0.540059325,0.45906088,0.012587933,severe
9.95986813,0.174353996,1.082197686,0.548552507,2.264125234,0.357662337,0.389496166,0.835953618,0.777034193,critical
0.459513805,0.387612849,1.21164878,0.147373119,0.35332653,0.610748284,0.863915197,0.751646884,0.919638582,moderate
1.041659014,0.172990376,0.952229632,0.502988616,0.956855381,0.010345227,0.046711585,0.494554696,0.426979387,substantial
3.919313452,0.443149336,4.486263896,0.983141298,0.598800092,0.80484128,0.578508664,0.063535076,0.446390858,substantial
9.983863181,0.370565126,3.261221195,0.911823915,0.8705233,0.593230971,0.545363758,0.922211575,0.787976193,severe
5.334033336,0.370519819,0.67913728,0.609922541,0.826247486,0.176180629,0.879847069,0.630774738,0.139938382,substantial
6.562900285,0.601153915,1.888700166,0.839691434,0.895298019,0.904963915,0.189572106,0.499503452,0.690780506,severe
3.764359875,0.737041892,0.659767762,0.128042953,1.664065767,0.276056711,0.39566413,0.006180936,0.303291018,substantial
7.470576837,0.024778851,0.852364951,0.212614818,2.81901459,0.269758477,0.417114776,0.040804809,0.544377563,severe
5.585403391,0.250242763,4.776257313,0.947817626,0.601859713,0.487569086,0.217565136,0.525968083,0.447316071,substantial
0.726488463,0.126441413,1.837159653,0.299765473,0.212462825,0.618433911,0.885728859,0.55149039,0.564013698,moderate
6.633592482,0.429418796,3.397798998,0.944153444,2.628159696,0.121556095,0.229764276,0.101993278,0.409187819,substantial
3.362855379,0.719863579,1.06771372,0.080726531,1.681863797,0.94130967,0.926782221,0.516172709,0.276486199,substantial
6.571473602,0.903232519,3.715371918,0.471537803,0.919388322,0.53016444,0.474402172,0.54078595,0.213515193,substantial
3.929937871,0.579171077,4.154741986,0.727855615,1.212862237,0.920653191,0.024322118,0.118868938,0.197068034,substantial
7.588689565,0.285903884,1.909144965,0.563464679,2.404449475,0.573598006,0.758592394,0.7189175,0.277181848,severe
0.484270167,0.262397794,4.405501269,0.595866881,1.704787784,0.178839979,0.959682507,0.710370099,0.231738856,low
9.392624865,0.576689293,0.491397093,0.484049765,1.569928132,0.84498159,0.934330203,0.538541394,0.929857624,critical
7.960040994,0.368767203,4.810475453,0.898890141,0.426781653,0.692824729,0.290783221,0.043802233,0.794635942,substantial
4.492252521,0.749045749,1.339508461,0.133003863,0.360730139,0.0002199,0.258067567,0.61481603,0.09417627,substantial
8.997513934,0.79936684,4.923013087,0.184995693,2.191195162,0.502643407,0.514084035,0.104496643,0.815243905,substantial
6.46590538,0.070831042,1.07135013,0.698935247,1.209660958,0.444427638,0.121286457,0.611219399,0.820967185,severe
0.579015629,0.277443157,3.79983948,0.230739419,2.006804999,0.076359052,0.688960699,0.314399436,0.318600981,low
7.107128941,0.254712892,0.185140318,0.60933345,2.621366489,0.549620169,0.363263813,0.043513808,0.960491247,critical
7.864509192,0.731220464,0.320166966,0.580679741,1.547313684,0.280324671,0.981004519,0.747798463,0.184547399,severe
5.476491738,0.143035546,0.784445497,0.911638626,0.705817846,0.985706454,0.054956578,0.667824907,0.912240702,severe
2.824273106,0.092419553,1.639573322,0.493930948,1.154018122,0.888089665,0.901492941,0.067316976,0.551510664,substantial
3.604703581,0.413428721,4.669879586,0.371323429,2.068380255,0.960971695,0.512431607,0.633064001,0.711804388,substantial
0.602768837,0.233259075,0.912411894,0.237705484,1.962293233,0.991085661,0.617837241,0.634604265,0.852880822,substantial
5.114313042,0.196989586,3.466563743,0.33562799,1.830063812,0.78793319,0.909372258,0.485349336,0.869161668,substantial
1.102783859,0.644795874,4.870335289,0.999502901,1.556555099,0.287014617,0.812427133,0.554953884,0.2661175,low
9.810535146,0.24121854,2.270279936,0.195814052,2.617434582,0.436765751,0.222796039,0.879871766,0.348842474,critical
8.371593592,0.537651029,4.920758164,0.017538704,1.609636903,0.563996762,0.583612016,0.303126069,0.000431011,substantial
2.143897259,0.577714059,3.630278707,0.995450552,0.215665237,0.905770882,0.710115972,0.214902331,0.950883371,moderate
2.051770899,0.300719503,3.185142888,0.034436157,1.529854581,0.370176704,0.565211326,0.28738312,0.489149834,moderate
5.199189002,0.00859572,4.147898528,0.165100224,1.830456765,0.694648227,0.353123331,0.946906904,0.502989742,substantial
5.292830646,0.438075949,1.283467101,0.423957289,2.174711919,0.481936348,0.182106006,0.092863651,0.111961096,substantial
5.14107332,0.951513189,0.670292419,0.669889371,0.505345183,0.780547436,0.511723103,0.122121115,0.279169896,substantial
5.915125973,0.05260702,1.725836207,0.309728701,0.374503607,0.999002602,0.955979914,0.96647157,0.533847047,substantial
9.549653004,0.164228177,0.31470721,0.128884524,1.954847724,0.236263041,0.615329332,0.053289069,0.206054907,severe
6.200439316,0.512081831,2.82917485,0.006049973,1.001289961,0.778437918,0.044444895,0.152854401,0.774471443,substantial
3.941568922,0.17792406,2.476038309,0.350198734,2.210390406,0.514931747,0.942746756,0.807883891,0.344473981,substantial
8.28276037,0.044704261,1.909899293,0.275759706,0.74718999,0.964164993,0.06637177,0.200846079,0.39879384,critical
6.576683824,0.886372918,3.069396616,0.672499439,2.51168189,0.996661384,0.226163505,0.00433624,0.517432357,severe
